Name;Globale ID;Teilort;Zusatz
Kirchheimer Straße;de:08116:4376;Nürtingen;Nürtingen
Ostsiedlung;de:08116:4378;Nürtingen;
West;de:08116:4379;Reudern;
Mitte;de:08116:4380;Reudern;Reudern
Ost;de:08116:4381;Reudern;
Bürgersee;de:08116:4382;Kirchheim (T);
Nägelestal;de:08116:4383;Kirchheim (T);
Steingaustraße;de:08116:4384;Kirchheim (T);
Henriettenstraße;de:08116:4385;Kirchheim (T);
Am Wasen;de:08116:4386;Ötlingen;
Fauslerstraße;de:08116:4387;Jesingen;
Siegenbergplatz;de:08116:4388;Reichenbach (F);
Friedhof;de:08116:4390;Ohmden;Ohmden
Rathaus;de:08116:4391;Ohmden;Ohmden
Siedlung;de:08116:4392;Ohmden;Ohmden
Platz;de:08116:4393;Holzmaden;
Jahnstraße;de:08116:4394;Weilheim (T);Weilheim (T)
Kirchheimer Str./Hegelstraße;de:08116:4395;Weilheim (T);
Lange Morgen;de:08116:4396;Weilheim (T);
Neidlinger Straße;de:08116:4398;Weilheim (T);
Abzweigung Hepsisau;de:08116:4399;Weilheim (T);
Zazenhausen Krone;de:08111:4400;Stuttgart;
Zuffenhausen Reibedanz;de:08111:4401;Stuttgart;
Werner und Pfleiderer;de:08111:4402;Stuttgart;
Ziegeleistraße;de:08116:4403;Frickenhausen;Frickenhausen
Auf dem Lerchenberg;de:08116:4404;Nürtingen;
Rathaus;de:08116:4405;Hepsisau;Hepsisau
Fabrikstraße;de:08116:4406;Neidlingen;Neidlingen
Mitte;de:08116:4407;Neidlingen;Neidlingen
Leerwasen;de:08116:4408;Neidlingen;
Schlossgärten;de:08116:4409;Neidlingen;
Industriegebiet;de:08116:4410;Nabern;Nabern
Gartenstraße;de:08116:4411;Nabern;Nabern
Fabrikstraße;de:08116:4412;Bissingen an der Teck (T);Bissingen an der Teck (T)
Wilhelmstraße;de:08116:4413;Bissingen an der Teck (T);Bissingen an der Teck (T)
Rathaus;de:08116:4415;Bissingen an der Teck (T);Bissingen an der Teck (T)
See;de:08116:4416;Bissingen an der Teck (T);Bissingen an der Teck (T)
Rathaus;de:08116:4417;Ochsenwang;Ochsenwang
Oberlenningen;de:08116:4418;Oberlenningen;
Abzweig;de:08116:4419;Schlattstall;Schlattstall
Grünenbergstraße;de:08116:4420;Gutenberg;
Post;de:08116:4421;Gutenberg;Gutenberg
Schlatterhöhe B465;de:08116:4422;Schopfloch (Lenningen);
Kreislerstraße;de:08116:4423;Schopfloch (Lenningen);
Rathaus;de:08116:4424;Schopfloch (Lenningen);Schopfloch (Lenningen)
Reußensteinstraße;de:08116:4425;Schopfloch (Lenningen);Schopfloch (Lenningen)
Hermann-Löns-Straße;de:08116:4427;Nürtingen;Nürtingen
Untere Straße;de:08116:4428;Erkenbrechtsweiler;
Schule;de:08116:4429;Frickenhausen;Frickenhausen
Kelter;de:08116:4430;Frickenhausen;Frickenhausen
Humboldtstraße;de:08116:4431;Linsenhofen;
Burrenhof;de:08116:4432;Erkenbrechtsweiler;
Linsenhofen;de:08116:4433;Linsenhofen;
Linsenhofer Straße;de:08116:4434;Beuren;
Panorama Therme;de:08116:4436;Beuren;
Gartenstraße;de:08116:4437;Beuren;Beuren
Balzholz Rathaus;de:08116:4438;Beuren;
Lindenplatz;de:08116:4442;Neuffen;Neuffen
Max-Planck-Straße;de:08116:4443;Neuffen;Neuffen
Säerstraße;de:08116:4444;Nürtingen;
medius Klinik;de:08116:4445;Nürtingen;Nürtingen
Eichendorffstraße;de:08116:4446;Nürtingen;Nürtingen
Rotenbergplatz;de:08116:4447;Nürtingen;
Achalmstraße;de:08116:4448;Nürtingen;Nürtingen
Waldfriedhof;de:08116:4449;Nürtingen;Nürtingen
Schelmenwasen;de:08116:4450;Nürtingen;Nürtingen
Steinachbrücke;de:08116:4451;Nürtingen;
Roßdorf Berliner Straße;de:08116:4452;Nürtingen;
Roßdorf Dürerplatz;de:08116:4453;Nürtingen;
Friedhof;de:08116:4454;Zizishausen;Zizishausen
Unterensinger Straße;de:08116:4456;Zizishausen;
Dammstraße;de:08116:4459;Nürtingen;
Enzenhardtplatz;de:08116:4460;Nürtingen;
Ostpreußenweg;de:08116:4461;Nürtingen;
Talstraße;de:08116:4462;Raidwangen;Raidwangen
Gewerbegebiet;de:08116:4463;Großbettlingen;Großbettlingen
Grafenberger Straße;de:08116:4464;Kleinbettlingen;
Rathaus;de:08116:4465;Kleinbettlingen;Kleinbettlingen
Rathaus;de:08116:4466;Tischardt;Tischardt
Reutte;de:08116:4467;Frickenhausen;
Nürtinger Straße;de:08116:4471;Grötzingen;Grötzingen
Schönblick;de:08116:4473;Grötzingen;Grötzingen
Neuffenstraße;de:08116:4474;Wendlingen (N);Wendlingen (N)
Bombach;de:08116:4475;Aich;
Grörach;de:08116:4476;Neuenhaus;
Häfnerstraße;de:08116:4477;Neuenhaus;
Geißhalde;de:08115:4478;Deufringen;
Verdistraße;de:08116:4479;Neckarhausen;
Rathaus;de:08116:4480;Neckarhausen;Neckarhausen
Halde;de:08116:4481;Neckarhausen;Neckarhausen
Nürtinger Straße;de:08116:4482;Neckartailfingen;Neckartailfingen
Rathaus;de:08116:4483;Neckartailfingen;Neckartailfingen
Schule;de:08116:4484;Neckartailfingen;Neckartailfingen
Spitzacker;de:08116:4485;Neckartenzlingen;
Marktplatz;de:08116:4486;Neckartenzlingen;Neckartenzlingen
Rathaus;de:08116:4487;Neckartenzlingen;Neckartenzlingen
Rotenbach;de:08116:4488;Neckartenzlingen;
Stuttgarter Straße;de:08116:4489;Altdorf (ES);Altdorf (ES)
Schule;de:08116:4490;Bempflingen;Bempflingen
Feuersee;de:08116:4492;Kappishäusern;Kappishäusern
Linde;de:08116:4493;Kappishäusern;Kappishäusern
Rems-Murr-Klinik;de:08119:4497;Schorndorf;
Vier Pappeln;de:08119:4498;Schorndorf;
Kirche;de:08119:4501;Schlichten;Schlichten
Abzweigung Baiereck;de:08116:4502;Thomashardt;
Hegenloher Straße;de:08116:4503;Thomashardt;
Nachbarschaftsschule;de:08116:4504;Thomashardt;Thomashardt
Kirche;de:08116:4505;Hegenlohe;Hegenlohe
Bannmühle;de:08116:4506;Reichenbach (F);
Reichenbachstraße;de:08116:4507;Reichenbach (F);
Blumenstraße;de:08116:4508;Reichenbach (F);Reichenbach (F)
Rathaus;de:08115:4509;Mötzingen;Mötzingen
Bondorf;de:08115:4510;Bondorf;
Herrenberg;de:08115:4512;Herrenberg;
Berliner Straße;de:08115:4513;Herrenberg;Herrenberg
Kallenberg Rasthaus;de:08118:4516;Münchingen;
Müllerheim;de:08118:4518;Münchingen;
Kornwestheimer Straße;de:08118:4519;Münchingen;Münchingen
Sportzentrum;de:08118:4520;Münchingen;Münchingen
Danziger Straße;de:08118:4521;Münchingen;Münchingen
Ziegeleistraße;de:08118:4522;Münchingen;Münchingen
Stiegelplatz;de:08118:4523;Münchingen;
Hermann-Essig-Straße;de:08118:4525;Schwieberdingen;
Rathaus;de:08118:4526;Hemmingen;Hemmingen
Hemmingen;de:08118:4527;Hemmingen;
Schauchert;de:08118:4528;Hemmingen;
Hemminger Straße;de:08118:4529;Heimerdingen;Heimerdingen
Weissacher Straße;de:08118:4530;Heimerdingen;
Wiesenäckerstraße;de:08118:4531;Heimerdingen;
Ölmühle;de:08115:4532;Weissach (BB);
Bahnhofstraße;de:08115:4533;Weissach (BB);Weissach (BB)
Marktplatz;de:08115:4534;Weissach (BB);Weissach (BB)
Schöckinger Straße;de:08118:4535;Hemmingen;
Heimerdingen;de:08118:4536;Heimerdingen;
Ortsmitte;de:08115:4537;Warmbronn;Warmbronn
Hauptstraße 77;de:08115:4538;Warmbronn;
Lauerhalde;de:08115:4539;Warmbronn;
Hertichstraße 33;de:08115:4540;Eltingen;
Niederhofen;de:08115:4541;Eltingen;
Brennerstraße;de:08115:4543;Eltingen;
Marie-Curie-Schule;de:08115:4546;Ramtel;
Albert-Schweitzer-Gymnasium;de:08115:4547;Leonberg;
Gebersheimer-/Roseggerstraße;de:08115:4548;Eltingen;
Talackerstraße;de:08115:4549;Warmbronn;
Rathaus;de:08115:4550;Gebersheim;Gebersheim
Mercedes-Benz Tor III;de:08115:4551;Sindelfingen;
Einkaufszentrum;de:08118:4552;Gerlingen;Gerlingen
Leonberger Straße;de:08118:4554;Gerlingen;Gerlingen
Dieselstraße;de:08115:4556;Rutesheim;Rutesheim
Bosch;de:08115:4557;Rutesheim;
Bahnhofstraße;de:08118:4558;Hemmingen;Hemmingen
Drescherstraße;de:08115:4559;Rutesheim;
Friedhof;de:08118:4560;Münchingen;Münchingen
Geislinger Straße 51;de:08115:4561;Eltingen;
Geislinger Straße 21;de:08115:4562;Eltingen;
Geislinger Straße 3;de:08115:4563;Eltingen;
Porsche;de:08115:4564;Weissach (BB);Weissach (BB)
Sportplatz;de:08115:4565;Flacht;Flacht
Ortsmitte;de:08115:4566;Flacht;Flacht
Hohweg;de:08115:4567;Flacht;
Flachter Straße;de:08115:4568;Weissach (BB);Weissach (BB)
Eisgasse;de:08118:4570;Hemmingen;
Hindenburgstraße;de:08115:4571;Weissach (BB);Weissach (BB)
Am Schlossberg;de:08115:4572;Höfingen;
Stadtgarten;de:08115:4574;Weil der Stadt;
Merklinger Straße;de:08115:4575;Weil der Stadt;Weil der Stadt
Neuhauser Straße;de:08115:4577;Münklingen;
Neuenbühl;de:08115:4578;Flacht;
Hohenzollernstraße;de:08115:4579;Schafhausen;Schafhausen
Grabenstraße;de:08115:4581;Weil der Stadt;Weil der Stadt
Würmbrücke;de:08115:4582;Schafhausen;Schafhausen
Weiler (BB);de:08115:4583;Schafhausen;
Magstadter Straße;de:08115:4584;Schafhausen;
Rathaus;de:08115:4585;Dätzingen;Dätzingen
Friedhof;de:08115:4586;Weil der Stadt;Weil der Stadt
Hauptstraße;de:08115:4587;Merklingen;Merklingen
Ortsmitte;de:08115:4588;Merklingen;Merklingen
Beethovenstraße;de:08115:4589;Merklingen;Merklingen
Hausener Straße;de:08115:4590;Merklingen;
Im Tal;de:08115:4591;Münklingen;
Rathaus;de:08115:4592;Münklingen;Münklingen
Würmtalstraße;de:08115:4593;Hausen (Weil der Stadt);
Ringstraße;de:08115:4596;Magstadt;Magstadt
Brühlstraße 22;de:08115:4600;Magstadt;
Büsnauer Straße 6;de:08115:4601;Warmbronn;
Büsnauer Straße 41;de:08115:4602;Warmbronn;
Eichholz;de:08115:4603;Sindelfingen;
Friedrich-Ebert-Straße;de:08115:4604;Sindelfingen;Sindelfingen
Eschenried;de:08115:4605;Sindelfingen;
Klostergarten;de:08115:4607;Sindelfingen;
Robert-Bosch-Straße;de:08115:4608;Darmsheim;Darmsheim
Domo;de:08115:4609;Sindelfingen;
Bachstraße;de:08115:4610;Sindelfingen;Sindelfingen
Riedmühlestraße;de:08115:4611;Sindelfingen;
Mercedes-Benz Tor I;de:08115:4612;Sindelfingen;
Dresdener Straße;de:08115:4613;Sindelfingen;
Goldberg Wasserturm;de:08115:4614;Sindelfingen;
Leipziger Straße;de:08115:4615;Sindelfingen;
Abzweig Rauher Kapf;de:08115:4617;Böblingen;
Talstraße;de:08115:4619;Böblingen;Böblingen
Calwer Straße;de:08115:4620;Böblingen;Böblingen
Calwer Straße (Hulb);de:08115:4621;Böblingen;
Calwer Brücke;de:08115:4624;Sindelfingen;
Sommerhofenstraße;de:08115:4625;Sindelfingen;
Badezentrum;de:08115:4626;Sindelfingen;
Pflegeheim;de:08115:4627;Sindelfingen;Sindelfingen
Altenheim Burghalde;de:08115:4628;Sindelfingen;
Burghaldenfriedhof;de:08115:4629;Sindelfingen;
Haus der Vereine;de:08115:4630;Dagersheim;
Hauptstraße;de:08115:4631;Dagersheim;Dagersheim
Kirche;de:08115:4632;Dagersheim;Dagersheim
Schützenweg;de:08115:4633;Dagersheim;
Goethestraße;de:08115:4635;Dagersheim;Dagersheim
Goldberg Realschule;de:08115:4636;Sindelfingen;
Alter Friedhof;de:08115:4637;Darmsheim;Darmsheim
Hofstraße;de:08115:4638;Darmsheim;Darmsheim
Tessiner Straße;de:08115:4640;Darmsheim;
Schoßhöfe;de:08115:4641;Sindelfingen;
Sindelfinger Straße;de:08115:4642;Maichingen;Maichingen
Herrenberger Straße;de:08115:4643;Maichingen;Maichingen
Guttenbrunnstraße;de:08115:4644;Sindelfingen;
Essegger Straße;de:08115:4645;Sindelfingen;
Tulpenstraße;de:08115:4647;Sindelfingen;
Wolfstraße Altenheim;de:08115:4649;Sindelfingen;
Maichinger Straße (Nord);de:08115:4651;Sindelfingen;
Eschenbrünnlestraße;de:08115:4652;Sindelfingen;
Hofmeister/Schauwerk;de:08115:4653;Sindelfingen;
Textilzentrum;de:08115:4654;Sindelfingen;
Eichenpfädle;de:08115:4655;Dagersheim;
Lange Anwanden;de:08115:4656;Sindelfingen;
Goldmühlestraße;de:08115:4657;Sindelfingen;
Nüßstraße;de:08115:4658;Sindelfingen;
Gottscheer Straße;de:08115:4659;Sindelfingen;
Königsknoll;de:08115:4660;Sindelfingen;
Sonnenbergstraße;de:08115:4661;Sindelfingen;
Wilhelm-Haspel-Straße;de:08115:4662;Sindelfingen;
DRK;de:08115:4663;Sindelfingen;
Reiterhof;de:08115:4664;Sindelfingen;Sindelfingen
Viehweide;de:08115:4665;Sindelfingen;
Krankenhaus;de:08115:4666;Sindelfingen;Sindelfingen
Schwabstraße;de:08115:4667;Böblingen;Böblingen
Feldbergstraße;de:08115:4668;Böblingen;Böblingen
Eichendorff-Schule;de:08115:4669;Böblingen;
Schulzentrum Murkenbach;de:08115:4670;Böblingen;
Nürtinger Straße;de:08115:4671;Böblingen;Böblingen
Schönaicher First;de:08115:4672;Böblingen;
Taunusstraße;de:08115:4673;Böblingen;
Rauher Kapf;de:08115:4674;Böblingen;
Waldburgstraße;de:08115:4675;Böblingen;Böblingen
Elsa-Brändström-Straße;de:08115:4676;Böblingen;Böblingen
Kreiskrankenhaus;de:08115:4677;Böblingen;Böblingen
Albert-Einstein-Gymnasium;de:08115:4680;Böblingen;
Silberweg;de:08115:4683;Böblingen;
Schafgasse;de:08115:4684;Böblingen;
Reußensteinstraße;de:08115:4685;Böblingen;Böblingen
Alter Friedhof;de:08115:4686;Böblingen;Böblingen
Gemeindehaus;de:08115:4687;Böblingen;Böblingen
Murkenbachweg;de:08115:4688;Böblingen;
Tannenberg;de:08115:4689;Böblingen;
Herdweg (Postamt);de:08115:4690;Böblingen;
Reiterhof;de:08115:4691;Böblingen;Böblingen
Hallenbad;de:08115:4692;Böblingen;Böblingen
Schönbuchstraße (Sporth.);de:08115:4693;Böblingen;
Schönbuchstraße;de:08115:4694;Böblingen;Böblingen
Diezenhaldenweg;de:08115:4695;Böblingen;
Maurener Weg;de:08115:4696;Böblingen;
Amsterdamer Straße;de:08115:4697;Böblingen;
Geleener Straße/Kindergarten;de:08115:4698;Böblingen;
Geleener Straße;de:08115:4699;Böblingen;
Berliner Straße;de:08115:4700;Böblingen;Böblingen
Steinbeisstraße;de:08115:4702;Böblingen;Böblingen
Eugen-Bolz-Straße Ost;de:08115:4703;Böblingen;
Freudenstädter Straße;de:08115:4704;Böblingen;
Freiburger Allee;de:08115:4705;Böblingen;
Kremser Straße;de:08115:4707;Böblingen;
Bühler Straße;de:08115:4710;Böblingen;
Danziger Straße;de:08115:4711;Böblingen;Böblingen
Heusteigstraße;de:08115:4712;Böblingen;
Zimmerschlag;de:08115:4713;Böblingen;
Ochsentrog;de:08115:4714;Böblingen;
Waldfriedhof;de:08115:4715;Böblingen;Böblingen
Herrenberger Straße;de:08115:4716;Böblingen;Böblingen
Kreistierheim;de:08115:4717;Böblingen;
Schickardstraße;de:08115:4718;Böblingen;
Hanns-Klemm-Straße West;de:08115:4719;Böblingen;
Dornierstraße;de:08115:4721;Böblingen;Böblingen
Otto-Lilienthal-Straße;de:08115:4722;Böblingen;
Heinkelstraße;de:08115:4723;Böblingen;Böblingen
Hanns-Klemm-Straße Ost;de:08115:4724;Böblingen;
Katholische Kirche;de:08115:4725;Aidlingen;Aidlingen
Rathaus;de:08115:4727;Gärtringen;Gärtringen
Rathaus;de:08115:4729;Rohrau;Rohrau
Mitte;de:08115:4735;Nufringen;Nufringen
Kuppinger Straße;de:08115:4736;Nufringen;
Polizeihochschule;de:08115:4737;Herrenberg;
Bronntor;de:08115:4739;Herrenberg;
Einkaufszentrum;de:08115:4741;Oberjettingen;Oberjettingen
Sindlinger Straße;de:08115:4742;Haslach;Haslach
Kirche;de:08115:4743;Haslach;Haslach
Randenstraße;de:08115:4744;Haslach;
Postamt;de:08115:4745;Nebringen;Nebringen
Stuttgarter Straße;de:08115:4746;Öschelbronn (Gäufelden);Öschelbronn (Gäufelden)
Rathaus;de:08115:4747;Öschelbronn (Gäufelden);Öschelbronn (Gäufelden)
Post;de:08115:4748;Öschelbronn (Gäufelden);Öschelbronn (Gäufelden)
Weildorf;de:08115:4749;Bondorf;
Maurener Straße;de:08115:4753;Ehningen;
Würmbrücke;de:08115:4756;Ehningen;Ehningen
Königsberger Straße;de:08115:4757;Ehningen;Ehningen
Schulmeisterbuche;de:08115:4758;Herrenberg;
Öfele;de:08115:4759;Oberjettingen;
Hochwiesenstraße;de:08115:4760;Bondorf;
Bahnbrücke;de:08115:4761;Bondorf;
Schönberg;de:08115:4763;Holzgerlingen;Holzgerlingen
Aidlinger Straße;de:08115:4764;Dagersheim;Dagersheim
Diakonissenmutterhaus;de:08115:4765;Aidlingen;
Furthmühle;de:08115:4766;Aidlingen;
Löchlesberg;de:08115:4768;Döffingen;
Kapellenberg;de:08115:4769;Döffingen;
Rathaus;de:08115:4770;Döffingen;Döffingen
Seeger;de:08115:4771;Döffingen;
Würmstraße;de:08115:4772;Altdorf (BB);
Kreuzstraße;de:08115:4773;Dätzingen;Dätzingen
Lehenweiler Abzweig;de:08115:4774;Aidlingen;
Lehenweiler;de:08115:4775;Aidlingen;
Schafhauser Straße;de:08115:4776;Aidlingen;
Rathaus;de:08115:4777;Aidlingen;Aidlingen
Hermann-Hesse-Straße;de:08115:4778;Aidlingen;Aidlingen
Aidlinger Straße;de:08115:4779;Deufringen;Deufringen
Rathaus;de:08115:4780;Deufringen;Deufringen
Röte;de:08115:4781;Weil im Schönbuch;Weil im Schönbuch
Mittlere Mühle;de:08115:4785;Holzgerlingen;
Buch;de:08115:4786;Holzgerlingen;
Bühlenstraße;de:08115:4787;Holzgerlingen;
Rathaus;de:08115:4788;Breitenstein;Breitenstein
Abzweig;de:08115:4789;Neuweiler;Neuweiler
See;de:08115:4790;Weil im Schönbuch;Weil im Schönbuch
Holzgerlinger Straße;de:08115:4793;Altdorf (BB);
Friedhof;de:08115:4794;Altdorf (BB);Altdorf (BB)
Bachstraße;de:08115:4795;Altdorf (BB);Altdorf (BB)
Theodor-Heuss-Straße;de:08115:4796;Hildrizhausen;Hildrizhausen
Altdorfer Straße;de:08115:4797;Hildrizhausen;
Altes Rathaus;de:08115:4798;Hildrizhausen;Hildrizhausen
Waldfriedhof;de:08115:4800;Herrenberg;Herrenberg
Seniorenzentrum;de:08115:4801;Herrenberg;Herrenberg
Hindenburgstraße;de:08115:4802;Herrenberg;Herrenberg
IKEA;de:08115:4803;Sindelfingen;Sindelfingen
Kelterweg;de:08115:4804;Schönaich;Schönaich
Elsenhalde;de:08115:4805;Schönaich;
Bahnhofstraße;de:08115:4806;Schönaich;Schönaich
Eiche;de:08115:4808;Schönaich;
Steinbass;de:08115:4811;Schönaich;
Roter Berg;de:08115:4812;Schönaich;
Sulzbachtal;de:08115:4813;Schönaich;
Lessingstraße;de:08115:4814;Schönaich;Schönaich
Zehntscheuer;de:08115:4816;Schönaich;Schönaich
Bühläcker;de:08115:4817;Schönaich;
Hennersdorfer Straße;de:08115:4819;Neuweiler;
Rathaus;de:08115:4820;Neuweiler;Neuweiler
Beethovenstraße;de:08115:4821;Neuweiler;Neuweiler
Apotheke;de:08116:4822;Ötlingen;Ötlingen
Bohnau;de:08116:4823;Kirchheim (T);
Stadion;de:08115:4824;Schönaich;Schönaich
Neues Rathaus;de:08115:4828;Schönaich;
Schwabenstraße;de:08115:4829;Schönaich;
Obere Äcker;de:08115:4830;Kayh;
Rathaus;de:08115:4831;Kayh;Kayh
Herrenberger Straße;de:08115:4832;Kayh;Kayh
Schulstraße;de:08115:4834;Tailfingen;Tailfingen
Kirche;de:08115:4835;Gültstein;Gültstein
Erholungsheim;de:08115:4836;Gültstein;
Kreiskrankenhaus (B28);de:08115:4837;Herrenberg;
Rathaus;de:08115:4838;Deckenpfronn;Deckenpfronn
Tübinger Straße;de:08115:4839;Deckenpfronn;Deckenpfronn
Calwer Straße;de:08115:4840;Oberjesingen;Oberjesingen
Zaberstraße;de:08115:4842;Oberjesingen;
Albrecht-Haut-Gasse;de:08115:4844;Kuppingen;
Jennerstraße;de:08115:4845;Kuppingen;
Kirche;de:08115:4846;Affstätt;Affstätt
Rathaus;de:08115:4847;Affstätt;Affstätt
Mühlweg;de:08115:4848;Herrenberg;Herrenberg
Silcherstraße;de:08115:4850;Herrenberg;Herrenberg
Vogt-Heß-Schule;de:08115:4851;Herrenberg;
Abzweig;de:08115:4853;Mönchberg;Mönchberg
Nelkenstraße;de:08115:4854;Affstätt;
Straßenmeisterei;de:08115:4855;Herrenberg;Herrenberg
Seestraße;de:08115:4856;Schönaich;Schönaich
Birkenstraße;de:08115:4857;Holzgerlingen;
Sindlingen Ortsmitte;de:08115:4858;Unterjettingen;
Evangelische Kirche;de:08115:4859;Unterjettingen;Unterjettingen
Gemeindezentrum;de:08115:4860;Oberjettingen;Oberjettingen
Sindlinger Straße;de:08115:4861;Oberjettingen;Oberjettingen
Rathaus;de:08115:4862;Tailfingen;Tailfingen
Altes Rathaus;de:08115:4863;Unterjettingen;Unterjettingen
Imental;de:08115:4864;Unterjettingen;
Mötzinger Straße;de:08115:4865;Unterjettingen;Unterjettingen
Weingartenstraße;de:08115:4867;Mönchberg;Mönchberg
Jettinger Straße;de:08115:4868;Kuppingen;
Lilienstraße;de:08115:4872;Holzgerlingen;Holzgerlingen
Stauferschule;de:08119:4874;Waiblingen;Waiblingen
Fronackerstraße;de:08119:4875;Waiblingen;
Ludwigsburger Straße;de:08119:4876;Waiblingen;Waiblingen
Hegnacher Höhe;de:08119:4877;Waiblingen;
Neckarstraße;de:08119:4878;Hegnach;Hegnach
Rathaus;de:08119:4879;Hegnach;Hegnach
Germanenstraße;de:08115:4880;Holzgerlingen;
Stäuchle;de:08115:4881;Holzgerlingen;
Hauptstraße;de:08119:4882;Hegnach;Hegnach
Dorfstraße;de:08118:4883;Neckarrems;Neckarrems
Neckarhalde;de:08118:4885;Neckarrems;Neckarrems
Neckarschule;de:08118:4886;Aldingen;
Rathaus/Stadthalle;de:08118:4887;Neckarrems;
Schlosshof;de:08118:4888;Aldingen;Aldingen
Wasenstraße;de:08118:4889;Neckargröningen;Neckargröningen
Lamm;de:08118:4890;Neckargröningen;Neckargröningen
Bank;de:08118:4891;Neckargröningen;
Westfalenstraße;de:08118:4892;Oßweil;
Comburgstraße;de:08118:4893;Ludwigsburg;
Schorndorfer Tor;de:08118:4894;Ludwigsburg;
Hermann-Schwab-Halle;de:08119:4896;Winnenden;
Katharinenhof;de:08119:4898;Strümpfelbach (Backnang);
Post;de:08119:4899;Oppenweiler;Oppenweiler
Ortsmitte;de:08119:4901;Oppenweiler;Oppenweiler
Reichenberg;de:08119:4902;Oppenweiler;
Ellenweiler;de:08119:4903;Oppenweiler;
Schloss Lautereck;de:08119:4904;Sulzbach (M);
Marktplatz;de:08119:4905;Sulzbach (M);Sulzbach (M)
Berwinkel;de:08119:4906;Sulzbach (M);
Abzweig Neufürstenhütte;de:08119:4908;Großerlach;
Murrhardter Straße;de:08119:4910;Sulzbach (M);
Hummelbühl;de:08119:4911;Sulzbach (M);
Bartenbach;de:08119:4912;Sulzbach (M);
Ärztehaus;de:08119:4913;Murrhardt;
Bodelschwinghschule;de:08119:4914;Murrhardt;
Hörschbachschule;de:08119:4915;Murrhardt;
Murrhardt;de:08119:4916;Murrhardt;
Erich-Schumm-Straße;de:08119:4917;Murrhardt;
Gymnasium;de:08119:4918;Murrhardt;Murrhardt
Siegelsberg;de:08119:4919;Murrhardt;
Alm;de:08119:4922;Murrhardt;
Hausen;de:08119:4923;Murrhardt;
Eisenschmiedmühle;de:08119:4924;Murrhardt;
Marktplatz;de:08119:4925;Fornsbach;Fornsbach
Kindergarten;de:08119:4926;Fornsbach;Fornsbach
Alte Straße;de:08119:4927;Fornsbach;
Kelter;de:08119:4928;Stetten (i. R.);Stetten (i. R.)
Evangelische Kirche;de:08119:4929;Stetten (i. R.);Stetten (i. R.)
Kegelplatz;de:08119:4930;Stetten (i. R.);
Klosterstraße;de:08119:4931;Stetten (i. R.);
Zum Kleinen Feldle;de:08119:4932;Stetten (i. R.);
Diakonie;de:08119:4933;Stetten (i. R.);
Endersbacher Straße;de:08119:4934;Stetten (i. R.);Stetten (i. R.)
Rumold-Realschule;de:08119:4936;Rommelshausen;
Schafstraße;de:08119:4938;Rommelshausen;
Unter den Arkaden;de:08119:4939;Rommelshausen;
Sommerhalde;de:08119:4940;Waiblingen;
Löwenkeller;de:08119:4943;Schorndorf;
Höhenweg;de:08119:4946;Oberberken;
Backhaus;de:08119:4947;Oberberken;Oberberken
Unterberken Herrenbachstraße;de:08119:4948;Oberberken;
Gaildorfer Straße;de:08119:4949;Backnang;
Bühlfeld;de:08119:4950;Oppenweiler;
Murrtalschule;de:08119:4951;Oppenweiler;
Sulzbach (M);de:08119:4952;Sulzbach (M);
Lautertal;de:08119:4953;Sulzbach (M);Sulzbach (M)
Dauernberg Abzweig;de:08119:4954;Spiegelberg;
Siebersbach;de:08119:4955;Sulzbach (M);
Bernhalden;de:08119:4956;Oppenweiler;
Dauernberg;de:08119:4957;Spiegelberg;
Sulzbacher Straße;de:08119:4958;Spiegelberg;
Löwensteiner Straße;de:08119:4959;Spiegelberg;
Gieshof;de:08119:4960;Spiegelberg;
Großhöchberger Straße;de:08119:4961;Spiegelberg;
Erlach Abzweig;de:08119:4962;Großerlach;
Mittelfischbach Abzweigung;de:08119:4964;Großerlach;
Rathaus;de:08119:4965;Großerlach;Großerlach
Oberfischbach;de:08119:4966;Großerlach;
Kleinerlach;de:08119:4967;Großerlach;
Neufürstenhütte;de:08119:4968;Großerlach;
